,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0
0,[0.00017258 0.0001785  0.00018554 ... 0.00028892 0.00028609 0.00028308],[0.0001476  0.00015325 0.00016095 ... 0.0001771  0.00017777 0.00017834],[0.00038109 0.00039169 0.00040445 ... 0.00036851 0.00036816 0.00036731],[0.00016734 0.00017167 0.00017857 ... 0.00019636 0.00019582 0.00019652],[0.00016769 0.00017138 0.00017657 ... 0.00020495 0.00020598 0.00020699],[0.00018434 0.00019975 0.00021785 ... 0.00033133 0.00033358 0.00033578],[0.00014464 0.00015791 0.00017337 ... 0.00012692 0.00012699 0.0001269 ],"[1.85127292e-04 2.08848091e-04 2.33862896e-04 ... 8.58075373e-05
 8.52393648e-05 8.47229012e-05]","[5.39175685e-05 6.06856462e-05 6.87424467e-05 ... 5.86873709e-05
 5.88791788e-05 5.90798160e-05]","[8.14960439e-05 9.46927783e-05 1.09976528e-04 ... 8.63468049e-05
 8.66719089e-05 8.69171338e-05]","[3.55235210e-05 4.01885529e-05 4.60290328e-05 ... 8.63781318e-05
 8.78555746e-05 8.91779810e-05]","[4.91679625e-05 5.79703034e-05 6.86659940e-05 ... 7.84103152e-05
 8.00154303e-05 8.15415717e-05]","[2.09289669e-05 2.45429309e-05 2.93153240e-05 ... 7.26962859e-05
 7.27232495e-05 7.26325838e-05]","[7.76838233e-05 8.72946363e-05 9.79631314e-05 ... 1.12016114e-04
 1.11598009e-04 1.11177297e-04]","[5.18334248e-05 5.98535331e-05 6.92212676e-05 ... 9.18129062e-05
 9.20472348e-05 9.21384866e-05]",[0.00023979 0.00027808 0.00031977 ... 0.00016557 0.00016594 0.00016623],"[6.70944817e-05 7.02122783e-05 7.28428815e-05 ... 4.63523721e-05
 4.59501192e-05 4.55724655e-05]",[0.0001226  0.00013642 0.00015149 ... 0.00013428 0.00013267 0.00013077],[0.00012949 0.00014228 0.00015479 ... 0.00012307 0.00012093 0.00011861],"[5.62689006e-05 6.54521895e-05 7.60764968e-05 ... 3.59935712e-04
 3.60518926e-04 3.60692157e-04]","[8.67795616e-05 9.13527709e-05 9.60919729e-05 ... 3.05872212e-04
 3.08842904e-04 3.11559734e-04]","[1.47226421e-06 1.48131561e-06 1.49021913e-06 ... 1.78346164e-05
 1.83650795e-05 1.88805499e-05]","[5.98927308e-06 7.49274090e-06 9.40696241e-06 ... 1.26810122e-05
 1.29084094e-05 1.31207919e-05]","[3.87373713e-06 5.50031185e-06 7.91781423e-06 ... 4.50461129e-05
 4.40298998e-05 4.42212222e-05]",[0.00010943 0.00012364 0.00013855 ... 0.00034105 0.00033506 0.00032888],[0.0001563  0.00018705 0.00022237 ... 0.0004036  0.00040394 0.00040385],"[1.93807563e-06 1.94114755e-06 1.94385475e-06 ... 1.75352719e-04
 1.78242182e-04 1.81059040e-04]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[1.23668674e-06 1.30583379e-06 1.36633579e-06 ... 1.58049011e-04
 1.62659476e-04 1.67277178e-04]","[7.12363260e-07 1.06954657e-06 1.58334541e-06 ... 1.42880098e-04
 1.43150227e-04 1.43322017e-04]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[1.03576661e-07 1.02326606e-07 1.01072958e-07 ... 3.28615516e-04
 3.35456525e-04 3.42129232e-04]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
1,[0.00021346 0.00021368 0.00021418 ... 0.00025229 0.00025232 0.00025198],[0.00019129 0.00019395 0.00019715 ... 0.00042439 0.00042229 0.00041973],[0.0002662  0.00026811 0.00027038 ... 0.00024453 0.00024414 0.00024391],[0.00015334 0.0001542  0.0001555  ... 0.00025853 0.00025783 0.00025712],[0.00016533 0.00016675 0.0001686  ... 0.00017936 0.00017959 0.0001795 ],[0.00017553 0.00017808 0.00018161 ... 0.00035231 0.00035104 0.00034903],"[7.88959392e-05 8.16865391e-05 8.58128963e-05 ... 1.90955387e-04
 1.89810952e-04 1.88548377e-04]","[6.52215606e-05 6.80769775e-05 7.17392218e-05 ... 9.50156676e-05
 9.49837962e-05 9.48997043e-05]","[3.97157182e-05 4.28600497e-05 4.67334332e-05 ... 7.67038387e-05
 7.67527623e-05 7.66694103e-05]","[4.15512463e-05 4.31067101e-05 4.48927173e-05 ... 1.37901883e-04
 1.38203071e-04 1.38539847e-04]","[5.05475036e-05 5.23136718e-05 5.44987350e-05 ... 1.18376368e-04
 1.19280397e-04 1.20046800e-04]","[6.02291482e-05 6.30294371e-05 6.64185038e-05 ... 1.34962474e-04
 1.34768036e-04 1.34475438e-04]","[5.02736347e-05 5.32553663e-05 5.72520321e-05 ... 1.12895377e-04
 1.13874147e-04 1.15092037e-04]","[4.82280395e-05 5.14750017e-05 5.55070334e-05 ... 1.12329281e-04
 1.12559365e-04 1.12720471e-04]","[4.09795350e-05 4.25576294e-05 4.45434671e-05 ... 9.82364293e-05
 9.86798762e-05 9.96927770e-05]","[5.96513119e-05 6.11965447e-05 6.34042088e-05 ... 2.20098905e-04
 2.18080157e-04 2.15859538e-04]","[5.51696725e-05 6.09755134e-05 6.74983143e-05 ... 1.53286922e-04
 1.51732352e-04 1.50056591e-04]","[5.67949420e-05 5.83587612e-05 6.01751599e-05 ... 1.42847764e-04
 1.35542807e-04 1.28037083e-04]",[0.0001356  0.00015426 0.00017308 ... 0.00014112 0.000142   0.00014282],"[2.85385344e-05 2.92675057e-05 3.03906600e-05 ... 2.40761042e-04
 2.40677161e-04 2.40330267e-04]","[9.14386318e-06 1.06983125e-05 1.25562968e-05 ... 1.07659766e-04
 1.08024825e-04 1.08296666e-04]","[7.89988924e-06 8.47456929e-06 9.17246359e-06 ... 5.71322512e-05
 5.67329682e-05 5.63159361e-05]","[2.63390213e-06 2.72792632e-06 2.81221872e-06 ... 2.01135776e-05
 1.99260410e-05 1.97134503e-05]","[6.82123715e-06 8.11959191e-06 9.64211396e-06 ... 1.20056353e-04
 1.19577164e-04 1.18920189e-04]",[0.00038059 0.00038338 0.0003863  ... 0.00051027 0.00050809 0.00050591],"[6.02264327e-06 6.42808551e-06 6.88495141e-06 ... 4.89037388e-05
 4.96595412e-05 5.03111458e-05]",[0.00018377 0.00021566 0.00025108 ... 0.00012333 0.00012303 0.00012271],[0. 0. 0. ... 0. 0. 0.],"[9.17316902e-07 9.28371031e-07 9.41372956e-07 ... 1.22425658e-05
 1.30740395e-05 1.39042824e-05]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[2.34633345e-06 3.03055523e-06 3.87913425e-06 ... 1.06302638e-03
 1.06566542e-03 1.06851713e-03]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2,[0.00012276 0.00012253 0.00012228 ... 0.00011244 0.00011337 0.0001142 ],"[9.32010478e-05 9.32611826e-05 9.33749317e-05 ... 1.26510706e-04
 1.26819948e-04 1.27122952e-04]",[0.00010905 0.00010917 0.00010938 ... 0.00013016 0.00012985 0.00012956],"[9.11508893e-05 9.15641513e-05 9.20132074e-05 ... 1.06475529e-04
 1.06714971e-04 1.06887102e-04]","[8.76694290e-05 8.75999028e-05 8.76872190e-05 ... 1.02640832e-04
 1.03387554e-04 1.04929528e-04]","[9.46217041e-05 9.49758958e-05 9.53767453e-05 ... 1.01011323e-04
 1.00879159e-04 1.00836367e-04]","[6.10534759e-05 6.14907222e-05 6.20058292e-05 ... 9.48479064e-05
 9.53655121e-05 9.59141639e-05]","[5.41262668e-05 5.42134519e-05 5.43022355e-05 ... 5.89151302e-05
 5.91183660e-05 5.93881403e-05]","[3.34732006e-05 3.36168657e-05 3.37632375e-05 ... 6.64513372e-05
 6.66998194e-05 6.69078195e-05]","[2.41961397e-05 2.43982554e-05 2.46596515e-05 ... 5.95681277e-05
 5.99310092e-05 6.02935550e-05]","[5.16813383e-05 5.21071121e-05 5.26034944e-05 ... 8.52493539e-05
 8.56699364e-05 8.62606550e-05]","[5.27930993e-05 5.35435574e-05 5.43730032e-05 ... 1.21276495e-04
 1.21545215e-04 1.21915445e-04]","[3.12390650e-05 3.14521900e-05 3.17127309e-05 ... 7.98770432e-05
 8.01596329e-05 8.03922371e-05]","[4.73866069e-05 4.82024468e-05 4.91296190e-05 ... 9.05140262e-05
 9.03317870e-05 9.01962891e-05]","[6.40710294e-05 6.63138459e-05 6.90214220e-05 ... 1.57370816e-04
 1.58529959e-04 1.59538248e-04]","[7.19207924e-05 7.37749858e-05 7.58931358e-05 ... 6.92718938e-04
 6.97197187e-04 7.01228467e-04]","[3.46308114e-05 3.56013554e-05 3.67321522e-05 ... 1.45056215e-04
 1.45640298e-04 1.46065005e-04]","[4.35100775e-05 4.37933768e-05 4.41030613e-05 ... 1.75537782e-04
 1.75299730e-04 1.74916810e-04]","[2.82120039e-05 2.95293639e-05 3.11019689e-05 ... 1.74447287e-04
 1.72824113e-04 1.71004619e-04]","[3.83649185e-05 4.06933263e-05 4.34376157e-05 ... 3.60462337e-04
 3.59715885e-04 3.58705770e-04]","[2.24149658e-05 2.29224583e-05 2.35590852e-05 ... 1.91675260e-04
 1.89262052e-04 1.86598693e-04]","[2.71629298e-05 2.86741885e-05 3.03378157e-05 ... 2.00476407e-04
 2.01231620e-04 2.02020704e-04]","[5.68161307e-06 5.99399677e-06 6.34576901e-06 ... 1.77335258e-05
 1.78459256e-05 1.79583551e-05]","[4.10297903e-05 4.22474563e-05 4.35418836e-05 ... 3.21690030e-04
 3.22386550e-04 3.22718381e-04]","[4.20070093e-06 4.26010804e-06 4.38096086e-06 ... 1.99505117e-04
 1.97454907e-04 1.95369479e-04]","[6.14905519e-07 8.35774205e-07 1.09046264e-06 ... 4.29426317e-06
 6.31510948e-06 8.38866158e-06]","[2.17946572e-06 2.44677096e-06 2.77727273e-06 ... 5.54753545e-04
 5.50236878e-04 5.45616527e-04]",[0. 0. 0. ... 0. 0. 0.],"[8.64720145e-07 1.13124046e-06 1.46512298e-06 ... 1.83139252e-05
 1.96430050e-05 2.09659123e-05]","[3.85119072e-07 3.07227006e-07 2.11362819e-07 ... 4.07338878e-05
 3.99432168e-05 3.91437632e-05]","[5.11225027e-07 5.73560310e-07 6.34367194e-07 ... 2.30763429e-04
 2.26860921e-04 2.22589304e-04]","[4.02941432e-07 4.05625097e-07 4.08978850e-07 ... 1.08511058e-05
 1.14113168e-05 1.19861580e-05]",[0. 0. 0. ... 0. 0. 0.],"[2.46402391e-07 2.45490781e-07 2.44567072e-07 ... 1.84395896e-05
 1.86149874e-05 1.88362794e-05]","[9.53923995e-07 1.00518143e-06 1.03381236e-06 ... 2.83628299e-03
 2.83157648e-03 2.82584460e-03]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
3,"[7.57135287e-05 7.58903241e-05 7.61249576e-05 ... 8.87400747e-05
 8.88599178e-05 8.89789287e-05]","[7.89353151e-05 7.90499235e-05 7.91768157e-05 ... 1.12699043e-04
 1.12721882e-04 1.12746261e-04]","[9.38124184e-05 9.42647381e-05 9.49693303e-05 ... 1.17256878e-04
 1.17396275e-04 1.17483499e-04]","[6.74283599e-05 6.72225911e-05 6.69982568e-05 ... 7.72224630e-05
 7.71083107e-05 7.69974882e-05]","[8.23426304e-05 8.26196143e-05 8.30057640e-05 ... 9.81312051e-05
 9.78808928e-05 9.76051861e-05]","[8.73599044e-05 8.73205102e-05 8.72615220e-05 ... 1.25790929e-04
 1.26024840e-04 1.26241072e-04]","[7.71260974e-05 7.75720925e-05 7.80183289e-05 ... 9.35938889e-05
 9.39240789e-05 9.42545536e-05]","[3.74823699e-05 3.76567587e-05 3.78619611e-05 ... 6.21483433e-05
 6.24655956e-05 6.27726403e-05]","[2.42990789e-05 2.45885716e-05 2.48933027e-05 ... 3.45428655e-05
 3.44881653e-05 3.45668206e-05]","[2.72069852e-05 2.73995549e-05 2.75420521e-05 ... 4.56397852e-05
 4.57698216e-05 4.58855093e-05]","[4.47855497e-05 4.49659948e-05 4.51492401e-05 ... 6.30713880e-05
 6.25788335e-05 6.20663925e-05]","[4.61965925e-05 4.65674639e-05 4.70467680e-05 ... 1.02843857e-04
 1.02275739e-04 1.01653185e-04]","[5.87421231e-05 5.85053265e-05 5.86069785e-05 ... 1.02430813e-04
 1.02049461e-04 1.01584960e-04]","[7.80041046e-05 7.89340450e-05 7.99342864e-05 ... 1.08827643e-04
 1.07590017e-04 1.06332513e-04]","[6.29213850e-05 6.37650001e-05 6.48431554e-05 ... 1.50714338e-04
 1.51402366e-04 1.52020812e-04]","[5.27414610e-05 5.50883964e-05 5.83480537e-05 ... 3.66718786e-04
 3.68165710e-04 3.69766152e-04]","[4.34172407e-05 4.48097769e-05 4.64543017e-05 ... 1.41878618e-04
 1.42356367e-04 1.42778296e-04]","[3.33466824e-05 3.39696764e-05 3.46866124e-05 ... 1.31082376e-04
 1.31273140e-04 1.31421303e-04]","[3.64280243e-05 3.75907352e-05 3.90143409e-05 ... 2.02144323e-04
 2.02243313e-04 2.02167368e-04]","[4.45081798e-05 4.81985202e-05 5.24807709e-05 ... 2.15548305e-04
 2.20096650e-04 2.25130732e-04]","[8.13816338e-06 8.12544796e-06 8.24146615e-06 ... 8.12334154e-05
 8.08005610e-05 8.06882678e-05]","[2.41232312e-05 2.56126818e-05 2.73987528e-05 ... 1.46964380e-04
 1.46645844e-04 1.46359827e-04]","[7.51361947e-06 7.28197971e-06 7.50474703e-06 ... 5.74304038e-05
 5.63013387e-05 5.51896034e-05]","[2.48478784e-05 2.50260052e-05 2.53241833e-05 ... 3.28158934e-04
 3.36497002e-04 3.44453959e-04]","[2.22776906e-05 2.40863304e-05 2.61545159e-05 ... 4.78793726e-04
 4.80423640e-04 4.82380749e-04]",[0. 0. 0. ... 0. 0. 0.],"[8.61006056e-05 8.59817400e-05 8.58446674e-05 ... 2.42492514e-04
 2.40081116e-04 2.37608779e-04]","[5.84878695e-08 5.27599088e-08 4.92793083e-08 ... 4.36297167e-05
 4.39935426e-05 4.43585371e-05]","[8.67536674e-07 1.02185704e-06 1.21211790e-06 ... 3.35327600e-05
 3.34334388e-05 3.33127683e-05]","[2.50626827e-06 2.87051459e-06 3.26476099e-06 ... 4.37222832e-04
 4.33349039e-04 4.29383253e-04]","[6.82899447e-07 1.01777878e-06 1.34182960e-06 ... 3.25525164e-04
 3.22669728e-04 3.19818607e-04]","[2.45723400e-05 2.53429064e-05 2.60964295e-05 ... 1.40712272e-04
 1.44833618e-04 1.48947390e-04]",[0. 0. 0. ... 0. 0. 0.],"[2.03389446e-06 2.00424201e-06 1.95362000e-06 ... 2.15644133e-04
 2.14598888e-04 2.13350699e-04]","[2.75739310e-05 2.98492904e-05 3.22720712e-05 ... 1.32239374e-03
 1.32896368e-03 1.33483285e-03]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[2.05592430e-07 3.42007995e-07 5.15563351e-07 ... 4.28156000e-05
 4.80331918e-05 5.33188398e-05]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
4,"[5.59117090e-05 5.59376752e-05 5.59127396e-05 ... 6.06894576e-05
 6.07358235e-05 6.07639148e-05]","[9.05653004e-05 9.13238463e-05 9.20863750e-05 ... 1.93828752e-04
 1.93002158e-04 1.92098778e-04]","[8.56970156e-05 8.58871991e-05 8.60534879e-05 ... 1.14009684e-04
 1.13967716e-04 1.13860277e-04]","[6.84791191e-05 6.86617240e-05 6.88695465e-05 ... 7.45327564e-05
 7.46142657e-05 7.46732650e-05]","[7.20042150e-05 7.22897671e-05 7.26219823e-05 ... 8.60000351e-05
 8.60220723e-05 8.60361756e-05]","[7.46165989e-05 7.49047455e-05 7.51896838e-05 ... 9.03540904e-05
 9.01826150e-05 9.01693757e-05]","[6.50794585e-05 6.57005295e-05 6.64120157e-05 ... 7.45754321e-05
 7.43938322e-05 7.41862139e-05]","[3.90130324e-05 3.92259263e-05 3.94658391e-05 ... 5.11896552e-05
 5.12843651e-05 5.13557016e-05]","[3.50822949e-05 3.53283661e-05 3.57706758e-05 ... 5.37806485e-05
 5.36082120e-05 5.34251453e-05]","[3.44022589e-05 3.47845375e-05 3.51854336e-05 ... 6.75032830e-05
 6.75904042e-05 6.76356638e-05]","[3.42723988e-05 3.48398237e-05 3.54507720e-05 ... 6.19028725e-05
 6.19015219e-05 6.19192718e-05]","[4.36296493e-05 4.41744022e-05 4.48166810e-05 ... 9.10518699e-05
 9.12700401e-05 9.15160491e-05]","[6.20279040e-05 6.27023551e-05 6.33397793e-05 ... 1.22459389e-04
 1.22111449e-04 1.21689627e-04]","[7.65046401e-05 7.81084000e-05 7.98552879e-05 ... 1.22200439e-04
 1.21746377e-04 1.21263359e-04]","[5.93606050e-05 6.03892899e-05 6.15802148e-05 ... 1.49007244e-04
 1.48418978e-04 1.47709052e-04]","[8.16511636e-05 8.25656834e-05 8.34893774e-05 ... 5.67360991e-04
 5.64462353e-04 5.61297138e-04]","[4.73021411e-05 4.79518087e-05 4.86402211e-05 ... 1.55464846e-04
 1.55964569e-04 1.56437796e-04]","[4.45620534e-05 4.63316251e-05 4.81738121e-05 ... 2.48149245e-04
 2.47929374e-04 2.47598526e-04]","[3.22889730e-05 3.30202593e-05 3.38985961e-05 ... 1.41776967e-04
 1.41001372e-04 1.40116261e-04]","[5.07244719e-05 5.29652474e-05 5.53955025e-05 ... 2.92919902e-04
 2.94931647e-04 2.97321454e-04]","[1.80035584e-05 1.83612104e-05 1.87820353e-05 ... 1.61845072e-04
 1.61005268e-04 1.60093694e-04]","[1.58807496e-05 1.61613247e-05 1.65235203e-05 ... 1.17364740e-04
 1.17030024e-04 1.17600271e-04]","[2.11026827e-05 2.22822215e-05 2.36721037e-05 ... 1.00255579e-04
 1.00195950e-04 9.99228314e-05]","[1.48502124e-05 1.56325588e-05 1.64637938e-05 ... 2.01467183e-04
 2.02057758e-04 2.02545202e-04]","[2.04397751e-05 2.15062842e-05 2.26948756e-05 ... 2.81815648e-04
 2.83342278e-04 2.84753495e-04]","[1.37024557e-07 1.36796317e-07 1.45146224e-07 ... 5.88275503e-05
 5.88459601e-05 5.88498569e-05]","[6.79029243e-05 7.10946981e-05 7.43791588e-05 ... 1.56924192e-04
 1.59182457e-04 1.61338827e-04]","[2.43304691e-05 2.54408655e-05 2.66665362e-05 ... 2.57086753e-04
 2.57147166e-04 2.57248515e-04]","[6.88206736e-06 7.44884095e-06 8.01487960e-06 ... 3.48757874e-05
 3.42330573e-05 3.35638647e-05]","[3.53966957e-07 4.20177700e-07 4.99769153e-07 ... 1.72454101e-04
 1.70626013e-04 1.68753004e-04]","[5.98911790e-06 6.18641482e-06 6.39281281e-06 ... 2.31372134e-04
 2.35436035e-04 2.39558276e-04]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],"[4.70613524e-07 5.25314932e-07 5.90973744e-07 ... 1.03303092e-04
 1.02718304e-04 1.02139458e-04]","[2.22260761e-05 2.41173528e-05 2.61130078e-05 ... 1.11314159e-03
 1.10986506e-03 1.10629006e-03]",[0. 0. 0. ... 0. 0. 0.],"[6.38282477e-05 6.75457896e-05 7.14769079e-05 ... 1.68009051e-04
 1.64901962e-04 1.61690192e-04]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
5,"[2.86470633e-05 2.87853497e-05 2.89291288e-05 ... 3.52249798e-05
 3.52156815e-05 3.52035797e-05]","[8.63648088e-05 8.79711830e-05 8.96407864e-05 ... 1.24092831e-04
 1.23076000e-04 1.22013425e-04]","[6.45423521e-05 6.47407957e-05 6.49163384e-05 ... 8.23810141e-05
 8.26171772e-05 8.28166440e-05]","[5.23535527e-05 5.26706667e-05 5.30002724e-05 ... 6.29338389e-05
 6.24242813e-05 6.19366286e-05]","[4.55158584e-05 4.54853962e-05 4.54643980e-05 ... 5.59401898e-05
 5.58403263e-05 5.57266538e-05]","[7.86851015e-05 7.88479881e-05 7.90549997e-05 ... 1.05062190e-04
 1.04997396e-04 1.04973943e-04]","[6.62568046e-05 6.62824857e-05 6.63264963e-05 ... 8.45118613e-05
 8.44976577e-05 8.44211684e-05]","[3.49295992e-05 3.50019070e-05 3.51080100e-05 ... 4.08997175e-05
 4.09119486e-05 4.09398108e-05]","[2.79255106e-05 2.80309315e-05 2.81472146e-05 ... 3.84424560e-05
 3.83534719e-05 3.82862218e-05]","[3.38563306e-05 3.40579154e-05 3.42956900e-05 ... 5.04438590e-05
 5.07541966e-05 5.10172512e-05]","[4.12830984e-05 4.14754595e-05 4.16878452e-05 ... 8.76363825e-05
 8.73289435e-05 8.70699208e-05]","[3.68652878e-05 3.70491751e-05 3.72999538e-05 ... 7.40325686e-05
 7.36567408e-05 7.31646633e-05]","[5.85864541e-05 5.86450436e-05 5.89869942e-05 ... 1.30724847e-04
 1.30161760e-04 1.29566062e-04]","[6.38119289e-05 6.41693334e-05 6.45581609e-05 ... 9.94171824e-05
 9.94732001e-05 9.95000445e-05]","[3.90006645e-05 3.98539961e-05 4.07891069e-05 ... 1.03310152e-04
 1.04004249e-04 1.04650149e-04]",[0.00010062 0.00010468 0.00010882 ... 0.00039029 0.00039229 0.00039438],"[5.17007785e-05 5.39871203e-05 5.63082960e-05 ... 1.24036990e-04
 1.23529438e-04 1.22905017e-04]","[5.54297557e-05 5.67549328e-05 5.81724254e-05 ... 1.71037239e-04
 1.70923246e-04 1.70655167e-04]","[3.26686623e-05 3.32601574e-05 3.38817107e-05 ... 9.63604093e-05
 9.54393336e-05 9.43770625e-05]","[2.77206967e-05 2.88057920e-05 2.99947845e-05 ... 1.54202629e-04
 1.54762961e-04 1.55226911e-04]","[1.85064473e-05 1.89751453e-05 1.94456673e-05 ... 1.04327070e-04
 1.03411440e-04 1.02632546e-04]","[2.84126099e-05 2.96869710e-05 3.09644252e-05 ... 1.00834998e-04
 1.01152085e-04 1.01414621e-04]","[2.35407708e-05 2.40703212e-05 2.45960603e-05 ... 1.22595473e-04
 1.21046360e-04 1.19434566e-04]","[1.37662222e-05 1.43721414e-05 1.50243415e-05 ... 8.47595282e-05
 8.45267107e-05 8.42824624e-05]","[1.67107182e-05 1.74729869e-05 1.83390248e-05 ... 2.72102200e-04
 2.71552811e-04 2.70838540e-04]","[4.70726633e-06 4.84380691e-06 4.96502532e-06 ... 4.32771855e-05
 4.31406838e-05 4.29799408e-05]","[2.23918860e-06 2.34212784e-06 2.46406234e-06 ... 8.67427707e-05
 8.64431274e-05 8.61283566e-05]","[1.77937434e-06 1.81541831e-06 1.85555902e-06 ... 1.55608342e-04
 1.51965499e-04 1.48152291e-04]","[1.11409681e-07 1.18071454e-07 1.24836581e-07 ... 3.25146325e-05
 3.24540984e-05 3.23850825e-05]",[0. 0. 0. ... 0. 0. 0.],"[2.14662129e-06 2.64302876e-06 3.17043354e-06 ... 2.24306292e-04
 2.25756749e-04 2.27159914e-04]","[6.36423991e-06 6.62424215e-06 6.85882603e-06 ... 6.90822767e-05
 6.94158518e-05 6.97289798e-05]",[0. 0. 0. ... 0. 0. 0.],"[3.02225267e-07 2.91141413e-07 2.80064274e-07 ... 1.05098081e-04
 1.06977122e-04 1.08862515e-04]","[6.81078373e-05 7.05788472e-05 7.30618937e-05 ... 4.98935014e-04
 5.01149932e-04 5.03412841e-04]",[0. 0. 0. ... 0. 0. 0.],"[3.66035750e-08 3.94150591e-08 4.21872501e-08 ... 1.65484903e-04
 1.67714503e-04 1.69957301e-04]","[9.03032647e-05 9.43524325e-05 9.85020871e-05 ... 8.96240659e-04
 9.14877294e-04 9.33501816e-04]","[3.32199758e-07 3.44201517e-07 3.57363474e-07 ... 3.76780274e-05
 3.25731258e-05 2.74865306e-05]",[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
